Agent Name,Agent Address,Agent City,FY 21 Net Sales
SOUTHCOAST WINE & SPIRITS,355 HUTTLETON AVE,FAIRHAVEN,"$552,209.50 "
STOP & SHOP #427,221 HUTTLESON AVE,FAIRHAVEN,"$800,223.50 "
TOWN CRIER,5 MAITLAND ST,FAIRHAVEN,"$228,045.25 "
7 DAYS FOOD MART,164 DURFEE STREET,FALL RIVER,"$332,048.00 "
7-ELEVEN 37393,1099 WM CANNING BLVD,FALL RIVER,"$2,082,514.75 "
7-ELEVEN 37443,190 NEW BOSTON RD,FALL RIVER,"$334,083.00 "
7-ELEVEN 37443,190 NEW BOSTON RD,FALL RIVER,"$1,989,271.00 "
A 1 PUB,207 RHODE ISLAND AVE,FALL RIVER,"$48,840.00 "
A J'S BAR & GRILL,472 EAST MAIN STREET,FALL RIVER,"$722,937.00 "
A M S FOOD MART,2307 S MAIN ST,FALL RIVER,"$907,057.75 "
AL PRIME GAS,813 BROADWAY,FALL RIVER,$163.00 
AMARAL'S MARKET,872 GLOBE ST,FALL RIVER,"$404,094.00 "
AMERI STORE,1363 S MAIN ST,FALL RIVER,"$718,745.00 "
AMVETS POST 60,175 DANFORTH ST,FALL RIVER,"$747,356.50 "
ANDREWS FRUIT,1697 S MAIN ST,FALL RIVER,"$255,959.00 "
AVO'S FEAST,1601 PLEASANT STREET,FALL RIVER,"$5,220.00 "
BARRETT'S ALE HOUSE,4171 N MAIN ST,FALL RIVER,"$793,419.00 "
BARRETT'S WATERFRONT,1082 DAVOL ST,FALL RIVER,"$146,034.00 "
BEACON LIGHT TAVERN,320 AIRPORT RD,FALL RIVER,"$271,289.50 "
BRAYTON AVE CAFE,483 BRAYTON AVE,FALL RIVER,"$152,676.25 "
CAFE & PIZZERIA RIO,1300 PLEASANT STREET,FALL RIVER,"$229,140.50 "
CALDEIRAS RESTAURANT,990 PLEASANT ST,FALL RIVER,"$444,770.50 "
CHAVES MARKET,49 COLUMBIA ST,FALL RIVER,"$117,861.25 "
CHECK EXPRESS,1433 S MAIN ST,FALL RIVER,"$44,220.25 "
CHOICE MINI MART & SMOKE SHOP,927 S MAIN ST,FALL RIVER,"$735,863.25 "
CLOVERDALE FARMS,1892 S MAIN ST,FALL RIVER,"$831,123.25 "
CLOVERDALE MARKET,1040 N MAIN ST,FALL RIVER,"$4,561.00 "
COLBEA #64,815 NEW BOSTON RD,FALL RIVER,"$725,574.75 "
COUNTRY FARMS,144 EAST MAIN ST,FALL RIVER,"$1,142,679.75 "
COUNTY CONVENIENCE,228 COUNTY ST,FALL RIVER,"$758,532.50 "
CUMBERLAND #2227,864 STAFFORD RD,FALL RIVER,"$622,446.75 "
CUMBERLAND #2286,4548 NO MAIN ST,FALL RIVER,"$1,934,221.50 "
CVS  ATTN:  LOTTERY,1620 PRESIDENT AVE,FALL RIVER,"$350,821.00 "
DAOU MARKET,1678 PRESIDENT AVE,FALL RIVER,"$190,701.00 "
DOLLAR DEPOT,657 PLEASANT ST,FALL RIVER,"$100,069.75 "
DOVER VARIETY,32-34 DOVER STREET,FALL RIVER,"$45,180.75 "
DUNK N MUNCH,1393 RODMAN ST,FALL RIVER,"$12,240.50 "
DUNK-N-MUNCH,4263 N MAIN ST,FALL RIVER,"$237,025.25 "
ECONOMY LIQUORS,929 NORTH MAIN STREET,FALL RIVER,"$86,421.00 "
ECONOMY LIQUORS,929 N MAIN ST,FALL RIVER,"$129,783.00 "
ELITE GAS,339 BROADWAY,FALL RIVER,"$291,283.25 "
FALL RIVER GAS,338 QUARRY ST,FALL RIVER,"$828,813.75 "
FALL RIVER MINI MART,837 BAY ST,FALL RIVER,"$523,586.50 "
FALL RIVER MINI MART,1860 PLEASANT ST,FALL RIVER,"$569,039.25 "
FALL RIVER SHELL,1082 N MAIN ST,FALL RIVER,"$373,759.25 "
FARM MARKET,223 DURFEE STREET,FALL RIVER,"$114,236.00 "
FERNANDOS PLACE,92 ALDEN ST,FALL RIVER,"$274,909.50 "
FLINT FRUIT & VARIETY,1174 PLEASANT ST,FALL RIVER,"$243,862.00 "
FLINT VILLAGE BAKERY,1270 PLEASANT ST,FALL RIVER,"$47,773.25 "
GINA'S RESTAURANT,950 WILSON ST,FALL RIVER,"$199,081.25 "
GLOBE LIQUORS,180 PRESIDENT AVE,FALL RIVER,"$350,202.50 "
GOLDEN FOODMART,1043 RODMAN STREET,FALL RIVER,"$709,465.00 "
GUIMOND FARMS,105 RHODE ISLAND AVE,FALL RIVER,"$2,191,044.75 "
H B GAS AND CONVENIENCE,178 ROBESON STREET,FALL RIVER,"$596,743.75 "
HARTWELL QUICK STOP,350 RODMAN ST,FALL RIVER,"$1,334,499.75 "
HIGHLAND MINI MART & LIQUORS,623 LOCUST STREET,FALL RIVER,"$666,247.25 "
INTERNATIONAL SMOKE SHOP,1572 PLEASANT ST,FALL RIVER,"$239,268.75 "
ITALIAN PROGRESSIVE CLB,310 SLADE ST,FALL RIVER,"$160,696.00 "
JAY'S WINE & SPIRIT,340 RHODE ISLAND AVENUE,FALL RIVER,"$443,881.25 "
JAY'S WINE & SPIRITS,1702 PRESIDENT AVE,FALL RIVER,"$7,934.50 "
JC'S RESTAURANT & BAR,1050 BEDFORD ST,FALL RIVER,"$950,294.00 "
JOE'S LIQUORS,90-94 EAGLE ST,FALL RIVER,"$731,163.00 "
JOE'S MARKET,1132 ROBESON ST,FALL RIVER,"$1,354,354.75 "
KAMS FOOD MART,376 2ND ST,FALL RIVER,"$1,375,810.50 "
KAPPY'S FINE WINE & SPIRITS,580 WILLIAM S CANNING BLVD,FALL RIVER,"$65,576.50 "
LATINO'S CAFE,296 COUNTY ST,FALL RIVER,"$97,349.25 "
LAUNDRY PALACE,1706 PRESIDENT AVE,FALL RIVER,"$142,241.00 "
LEONARD'S PACKAGE STORE,1331 PLEASANT ST,FALL RIVER,"$5,789.50 "
LEONARD'S PACKAGE STORE,1331 PLEASANT ST,FALL RIVER,"$411,049.50 "
LEPAGES SEAFOOD INC,439 MARTINE ST,FALL RIVER,"$398,935.50 "
LIBERAL CLUB,20 STAR ST,FALL RIVER,"$624,127.25 "
LODGE OF ELKS #118,4500 N MAIN ST,FALL RIVER,"$460,634.50 "
LOW PRICE CONVENIENCE STORE,870 NORTH MAIN STREET,FALL RIVER,"$1,777,921.50 "
LUIZ'S GROCERY & LIQUOR,90 DIVISION ST,FALL RIVER,"$9,056.50 "
LUKOIL,339 BROADWAY,FALL RIVER,"$381,463.00 "
M & S LIQUORS,905 PLYMOUTH AVE,FALL RIVER,"$266,393.25 "
MAPLEWOOD FRUIT & VARIETY,758 STAFFORD RD,FALL RIVER,"$54,836.00 "
MAPLEWOOD MINI MART,437 STAFFORD ROAD,FALL RIVER,"$38,394.00 "
MAPLEWOOD SUPERETTE,1555 STAFFORD ROAD,FALL RIVER,"$1,041,386.75 "
MARKET BASKET #83,600 WILLIAM S CANNING BLVD,FALL RIVER,"$448,929.25 "
MARQUES MARKET,1744 N MAIN ST,FALL RIVER,"$335,040.50 "
MICHAEL'S PROVISIONS,317 LINDSEY ST,FALL RIVER,"$161,569.50 "
MOE'S MINI MART & DELI,1320 PLEASANT ST,FALL RIVER,"$352,427.75 "
NEIGHBORHOOD VARIETY,52 NORTH MAIN ST,FALL RIVER,"$240,587.00 "
NEW WORLD,340 MILLIKEN BLVD,FALL RIVER,"$988,484.00 "
PAPA G CONVENIENCE,168 RODMAN ST,FALL RIVER,"$64,656.75 "
PAPA G CONVENIENCE MART,168 RODMAN STREET,FALL RIVER,"$80,570.50 "
PATTI'S PIEROGIS,1019 S MAIN  ST,FALL RIVER,"$38,761.00 "
PEOPLES LIQUOR WAREHOUSE,1702 PRESIDENT AVE,FALL RIVER,"$242,602.50 "
PETER'S PACKAGE STORE,971 RODMAN ST,FALL RIVER,"$679,989.75 "
PETRO PLUS FOOD MART,1708 S MAIN ST,FALL RIVER,"$53,472.25 "
PLEASANT DISCOUNT LIQUORS,879 PLEASANT ST,FALL RIVER,"$374,666.25 "
PLYMOUTH AVE SHELL,372 PLYMOUTH AVE,FALL RIVER,"$191,568.75 "
RACK EM UP BILLIARDS,129 GRIFFIN ST,FALL RIVER,"$46,996.00 "
RED'S DAIRY STORE,1500 BRAYTON AVE,FALL RIVER,"$1,571,457.75 "
RED'S TRAVEL CENTER,200 BROADWAY,FALL RIVER,"$964,455.50 "
RITE AID 10197,870 N MAIN ST,FALL RIVER,"$73,390.75 "
RITE AID 10198,233 SO MAIN STREET,FALL RIVER,"$80,855.50 "
RITE AID 10199,10 STAFFORD STREET,FALL RIVER,"$123,858.25 "
RITE AID 10201,933 PLEASANT ST,FALL RIVER,"$136,942.50 "
RITE AID 10202,1512 SO MAIN ST,FALL RIVER,"$70,286.00 "
RITE AID 10203,1024 SO MAIN STREET,FALL RIVER,"$57,442.25 "
RIVERSIDE FARM,157 BRIGHTMAN ST,FALL RIVER,"$426,706.00 "
RIVERSIDE SPORTS BAR,31 RODMAN STREET,FALL RIVER,"$57,491.25 "
ROYAL LIQUORS,4263 N MAIN ST,FALL RIVER,"$1,344,612.75 "
RUBY CONVENIENCE,1737 BAY STREET,FALL RIVER,"$131,684.75 "
RUBY CONVENIENCE STORE,1737 BAY STREET,FALL RIVER,"$302,839.75 "
S & K CONVENIENCE,696 EASTERN AVE,FALL RIVER,"$1,281,100.75 "
S & M FALL RIVER GRILL,363 SECOND ST,FALL RIVER,"$919,168.50 "
SCOTTIE'S PUB,202 PLEASANT ST,FALL RIVER,"$946,661.75 "
SEABRA FOODS,440 STAFFORD RD,FALL RIVER,"$418,696.75 "
SEASONS #85,130 WILLIAM S CANNING BLVD,FALL RIVER,"$885,377.00 "
SHAWS 1411,4171 NO MAIN ST,FALL RIVER,"$562,337.50 "
SHORTY'S PUB,87 AETNA ST,FALL RIVER,"$81,664.50 "
SILLY GOOSE CONVENIENCE,407 SOUTH MAIN ST,FALL RIVER,"$17,317.00 "
SILVA'S PACKAGE STORE,640 BEDFORD ST,FALL RIVER,"$727,403.50 "
SM MINI MART,237 EASTERN AVE,FALL RIVER,"$203,272.00 "
SM MINI MART II,437 STAFFORD ROAD,FALL RIVER,"$316,417.00 "
SOUTH END LIQUORS,1755 SOUTH MAIN STREET,FALL RIVER,"$63,408.75 "
SOUTH END LIQUORS,1755 S MAIN ST,FALL RIVER,"$261,951.00 "
SOUTH END SUNOCO,2322 S MAIN ST,FALL RIVER,"$127,392.00 "
SOUTH MAIN MARKET,543 SO MAIN ST,FALL RIVER,"$337,856.00 "
SOUTH MAIN NEWS,238 SOUTH MAIN STREET,FALL RIVER,"$227,035.00 "
SOUTH PARK MINI MART,594 SOUTH MAIN STREET,FALL RIVER,"$196,956.00 "
SPEEDWAY #2421,15 EASTERN AVE,FALL RIVER,"$560,924.25 "
SPEEDWAY #2498,614 PLEASANT ST,FALL RIVER,"$563,443.25 "
SPEEDWAY #2505,175 MILLIKEN BLVD,FALL RIVER,"$164,520.75 "
ST ANNES FRATERINTY,144 GUILD ST,FALL RIVER,"$79,914.00 "
ST JOHNS ATHLETIC CB,1365 RODMAN ST,FALL RIVER,"$312,764.25 "
STANDARD PHARMACY,246 E MAIN ST,FALL RIVER,"$56,250.00 "
STAR MARKET,311-317 BANK STREET,FALL RIVER,"$280,687.25 "
STERLING PACKAGE,981 SO MAIN ST,FALL RIVER,"$203,605.25 "
STOP & SAVE,208 STAFFORD ROAD,FALL RIVER,"$115,979.50 "
STOP & SHOP #071,501 RODMAN STREET,FALL RIVER,"$868,396.50 "
STOP & SHOP #473,333 MARIANO BISHOP BLVD,FALL RIVER,"$915,568.50 "
STOP AND SAVE,201 ROCK ST,FALL RIVER,"$317,558.25 "
STOP AND SAVE,340 OAK GROVE AVENUE,FALL RIVER,"$488,120.25 "
STOP N SAVE,1625 ROBESON ST,FALL RIVER,"$1,365,767.25 "
STOP N SAVE FOOD & GAS,101 PRESIDENT AVE,FALL RIVER,"$945,589.00 "
SUN AND SHINE,1447 NORTH MAIN STREET,FALL RIVER,"$1,184,701.25 "
SUNNY HILL FARM,345 ROBESON ST,FALL RIVER,"$466,801.00 "
SUNNY HILL MINI MART,2632 S MAIN ST,FALL RIVER,"$3,130,870.75 "
SUNNY'S CONVENIENCE,562 N MAIN ST,FALL RIVER,"$479,998.50 "
SUNSET VARIETY,508 BOWEN STREET,FALL RIVER,"$111,210.00 "
SUNSET VARIETY,508 BOWEN STREET,FALL RIVER,"$114,064.00 "
SUPER PLUS STATION,1708 SOUTH MAIN STREET,FALL RIVER,"$532,569.75 "
SUPREME GAS,510 BRAYTON AVE,FALL RIVER,"$1,965,275.00 "
SUPREME GAS II,19 LAUREL ST,FALL RIVER,"$272,382.75 "
SUPREME GAS II,19 LAUREL ST,FALL RIVER,"$1,280,450.25 "
THE LETS ROLL EXPRESS,440 STAFFORD RD,FALL RIVER,"$414,997.25 "
TIM BUC II'S,63 WEBSTER STREET,FALL RIVER,"$51,851.50 "
VFW POST 486,486 BEDFORD STREET,FALL RIVER,"$318,524.00 "
XTRA MART,1012 BEDFORD STREET,FALL RIVER,"$1,493,544.50 "
YADAV FOOD MART,127 STAFFORD RD,FALL RIVER,"$368,344.75 "
Z & SONS,1552 SOUTH MAIN STREET,FALL RIVER,"$492,348.00 "
7-ELEVEN 24450-F,743 MAIN ST,FALMOUTH,"$2,339,043.00 "
7-ELEVEN 37458,59 LOCUST ST,FALMOUTH,"$1,481,063.75 "
ANCHOR ALE HOUSE,100 DAVIS STRAITS RT 28,FALMOUTH,"$100,667.25 "
CUMBERLAND #2333,485 WAQUOIT HIGHWAY,FALMOUTH,"$665,017.50 "
CUMBERLAND #6752,212 TEATICKET HWY,FALMOUTH,"$967,163.75 "
EXPRESS MART,714 WEST FALMOUTH HWY,FALMOUTH,"$212,061.75 "
FALMOUTH FOOD MART,336 E FALMOUTH HWY,FALMOUTH,"$1,686,267.00 "
FALMOUTH LODGE OF ELKS 2380,140 PALMER AVE,FALMOUTH,"$362,878.25 "
FAMILY FOOD,348-350 E FALMOUTH HIGHWAY,FALMOUTH,"$213,802.00 "
GRILL 500,500 WAQUOTT HWY,FALMOUTH,"$89,564.00 "
INTERGAS,607 E MAIN STREET,FALMOUTH,"$588,493.25 "
KAPPY'S LIQUORS,21 SPRING BARS RD,FALMOUTH,"$221,540.00 "
KENYON'S MARKET,769 E FALMOUTH HWY,FALMOUTH,"$1,831,230.25 "
PALMER TEXACO #108,302 PALMER AVE,FALMOUTH,"$726,008.25 "
QUAHOG REPUBLIC DIVE BAR,97 SPRING BARS RD,FALMOUTH,"$223,262.00 "
RAPID REFILL #133,435 PALMER AVE,FALMOUTH,"$302,305.00 "
RITE AID 10187,520 MAIN STREET,FALMOUTH,"$38,139.75 "
SPEEDWAY #2443,1196 SANDWICH RD,FALMOUTH,"$607,075.75 "
STOP & SHOP #425,RT28 & JONES RD,FALMOUTH,"$724,556.00 "
THE CONFERENCE TABLE,205 WORCESTER CT,FALMOUTH,"$1,470,273.00 "
WEST FALMOUTH MARKET,623 WEST FALMOUTH HWY,FALMOUTH,"$109,879.50 "
COLONIAL FOOD STORE,39 SOUTHWICK STREET,FEEDING HILLS,"$890,188.75 "
CUMBERLAND #0167,794 SPRINGFIELD ST,FEEDING HILLS,"$1,008,139.25 "
FEEDING HILLS  MARKET,634 SPRINGFIELD ST,FEEDING HILLS,"$440,037.25 "
FEEDING HILLS SUNOCO #04053,2 S WESTFIELD ST,FEEDING HILLS,"$769,920.00 "
FEEDING HILLS VARIETY,344 N WESTFIELD ST,FEEDING HILLS,"$2,515,930.50 "
NO LIMIT SMOKE SHOP,349 N WESTFIELD ST,FEEDING HILLS,"$21,318.25 "
PHIPPS DISCOUNT,1350 SPRINGFIELD ST,FEEDING HILLS,"$256,766.50 "
POLISH AMERICAN CLUB /AGAWAM,139 SOUTHWICK ST,FEEDING HILLS,"$52,111.75 "
PRIDE STATION & STORE,6  WESTFIELD ST,FEEDING HILLS,"$1,860,304.25 "
STOP & SHOP #782,1282 SPRINGFIELD ST,FEEDING HILLS,"$1,043,437.00 "
THE BACK ROOM,827 SPRINGFIELD STREET,FEEDING HILLS,"$518,147.75 "
CUMBERLAND #6686,506 MAIN ST,FISKDALE,"$1,362,612.75 "
7-ELEVEN 37352,15 MAIN ST,FITCHBURG,"$60,251.75 "
A L PRIME ENERGY,120 MASS STATE HWY,FITCHBURG,"$231,868.75 "
A L PRIME ENERGY,1313 WATER ST,FITCHBURG,"$592,993.75 "
ABS GAS,115 LUNENBURG ST,FITCHBURG,"$1,608,610.00 "
B P GAS  STATION,942 SOUTH ST,FITCHBURG,"$613,199.75 "
BEEMERS PUB & GRILL,310 MAIN STREET,FITCHBURG,"$58,743.50 "
BILL BAILEY PACKAGE STORE,25 JOHN FITCH HWY,FITCHBURG,"$120,042.00 "
BRITISH AMER CLUB,1 SIMONDS RD,FITCHBURG,"$458,621.00 "
BUFFALO WILD WINGS,150 WHALON STREET,FITCHBURG,"$257,563.00 "
CASHLINK,440 MECHANIC STREET,FITCHBURG,"$108,006.50 "
CASTLEWAY MARKET,432 MECHANIC ST,FITCHBURG,"$875,045.25 "
CIBAO SPANISH MARKET,1151 MAIN STREET,FITCHBURG,"$81,509.25 "
CITGO MART,75 MAIN STREET,FITCHBURG,"$741,915.50 "
COTES VARIETY,169 HIGH ST,FITCHBURG,"$264,928.25 "
CUMBERLAND #0178,479 ELECTRIC AVE,FITCHBURG,"$1,306,117.50 "
CUMBERLAND #6762,550 KIMBALL ST,FITCHBURG,"$502,354.25 "
EASTWOOD CLUB INC,389 TOWNSEND ST,FITCHBURG,"$484,177.00 "
EXPRESSWAY MARKET,449 MECHANIC ST,FITCHBURG,"$740,310.00 "
FITCHBURG MOBIL,129 WHALOM ST,FITCHBURG,"$743,477.00 "
FITCHBURG VARIETY,938 WATER ST,FITCHBURG,"$334,482.50 "
GOMES LIQUORS,58 ASHBY STATE RD,FITCHBURG,"$717,576.25 "
HONEY FARMS 3830,487 PRINCETON RD,FITCHBURG,"$1,261,103.75 "
HONEY LAND,220 SUMMER ST,FITCHBURG,"$2,566,673.50 "
IN AND OUT CONVENIENCE,37 AIRPORT RD,FITCHBURG,"$802,747.00 "
J D' S VARIETY,259 FRANKLIN RD,FITCHBURG,"$2,341,546.00 "
JAY'S LIQUORS,134 RIVER ST,FITCHBURG,"$479,969.00 "
JOE'S SOUTH STREET VARIETY,288 SOUTH ST,FITCHBURG,"$780,449.75 "
KAPPY'S LIQUORS,220 WHALON/TWIN CTY,FITCHBURG,"$192,469.75 "
KC'S PUB,1098 MAIN ST,FITCHBURG,"$431,397.50 "
KNIGHTS OF COLUMBUS #99,165 ELECTRIC AVE,FITCHBURG,"$313,693.00 "
LEGENDS SPORTS BAR,68 AIRPORT RD    10,FITCHBURG,"$329,286.75 "
LOG CABIN,135 WESTMINSTER STREET,FITCHBURG,"$64,260.50 "
M & M SALES,330 WATER ST,FITCHBURG,"$309,823.25 "
MAJOR'S CAFE,149 LUNENBURG ST,FITCHBURG,"$469,580.75 "
MARKET BASKET #14,90 WATER ST,FITCHBURG,"$566,029.00 "
MARKET BASKET #27,399 JOHN FITCH HWY,FITCHBURG,"$370,632.50 "
PARTNERS PUB,970 SOUTH ST,FITCHBURG,"$141,013.00 "
PATRIOT GAS & CONVENIENCE,240 LUNENBURG STREET,FITCHBURG,"$2,074,981.25 "
PEERLESS PACKAGE STORE,528 JOHN FITCH HW,FITCHBURG,"$192,271.00 "
PRIME CONVENIENCE,267 MECHANIC STREET,FITCHBURG,"$447,208.00 "
RED STAR CAFE,79 BEMIS ROAD,FITCHBURG,"$47,797.00 "
ROMANO'S MARKET,138 HARVARD ST,FITCHBURG,"$75,402.50 "
ROYAL FUEL,880 WATER ST,FITCHBURG,"$375,169.50 "
SLATTERYS BACK ROOM,106 LUNENBURG ST,FITCHBURG,"$353,753.50 "
SOUTH END NATIONAL CLUB,13 MARKET ST,FITCHBURG,"$253,227.75 "
ST JOSEPH'S CLUB,109 OAKHILL RD,FITCHBURG,"$412,430.00 "
SUDZY BUBBLES,102 WATER ST,FITCHBURG,"$229,779.50 "
SULLIVAN'S LIQUORS,363 RIVER STREET,FITCHBURG,"$364,191.00 "
SUPER LIQUORS,784 WATER ST,FITCHBURG,"$206,088.75 "
SUPER MART,7 WESTMINSTER ST,FITCHBURG,"$1,132,943.75 "
TOPPS LIQUORS,128 WATER STREET UNIT #2,FITCHBURG,"$605,295.75 "
TWIN CITY CONVENIENCE,59 WHALON ST,FITCHBURG,"$1,559,598.50 "
UNIFIED PETROLEUM,249 KIMBALL STREET,FITCHBURG,"$1,191,643.75 "
WINE WORLD,381 JOHN FITCH HWY,FITCHBURG,"$633,422.50 "
WYMAN'S LIQUORS,519 ELECTRIC AVE,FITCHBURG,"$497,041.50 "
ZEDAS,65 LAUREL STREET,FITCHBURG,"$36,911.50 "
AMERICAN LEGION POST 28,63 RIVERSIDE DR,FLORENCE,"$157,696.50 "
BIRD'S STORE,94 MAPLE ST,FLORENCE,"$1,440,561.50 "
CUMBERLAND #0129,53 MAIN ST,FLORENCE,"$1,006,010.50 "
JIM'S VARIETY,15 WEST FARMS RD,FLORENCE,"$513,699.25 "
JJ'S TAVERN,99 MAIN ST      B,FLORENCE,"$223,308.50 "
M F CURTAIN VFW POST # 8006,18 MEADOW ST,FLORENCE,"$208,508.00 "
NORTHAMPTON ELKS # 997,17 SPRING ST,FLORENCE,"$36,710.50 "
FORESTDALE SHELL,80 RTE 130,FORESTDALE,"$1,174,096.75 "
SANDWICH TAVERN,290 RT 130,FORESTDALE,"$453,743.50 "
CHICKIE FLYNNS,94 WASHINGTON ST,FOXBORO,"$298,569.75 "
CUMBERLAND #0176,20 MECHANIC ST,FOXBORO,"$1,024,737.50 "
EXPRESS MINI MART,126 MAIN ST,FOXBORO,"$1,724,095.25 "
FOXBORO MANDARIN,369 CENTRAL ST,FOXBORO,"$671,182.75 "
FOXBORO MOBIL,123 CENTRAL ST,FOXBORO,"$1,089,522.25 "
FOXBORO SHELL,32 COMMERCIAL ST,FOXBORO,"$679,088.00 "
FOXBORO SUNOCO,105 MAIN STREET,FOXBORO,"$761,866.00 "
FOXBORO VFW POST #2626,337 COCASSET STREET,FOXBORO,"$206,497.00 "
FOXBORO WINE & SPIRITS,14 SOUTH STREET,FOXBORO,"$189,982.75 "
FUSION,105 WASHINGTON ST,FOXBORO,"$52,089.50 "
HOPS & GRAPES,4B COMMERICIAL ST,FOXBORO,"$256,498.25 "
PATRIOTS PRO SHOP,1 PATRIOT PLACE,FOXBORO,"$19,800.00 "
QUICK STOP BEER & WINE,79 SUMMER ST,FOXBORO,"$674,680.75 "
RALLY POINT INN & PUB,7-9 MECHANIC STREET,FOXBORO,"$498,463.75 "
ROUTE 1 LIQUOR MART,29 WASHINGTON ST,FOXBORO,"$157,187.25 "
STADIUM GULF,20 WASHINGTON ST,FOXBORO,"$521,576.50 "
STOP & SHOP #494,141 MAIN ST/RTE 140,FOXBORO,"$667,219.00 "
THE COUNTRY STORE,212 NORTH ST,FOXBORO,"$2,348,527.00 "
7-ELEVEN 40080,554 WORCESTER RD,FRAMINGHAM,"$132,530.25 "
A  J  SEABRA,208 WAVERLEY ST,FRAMINGHAM,"$113,408.50 "
A L PRIME ENERGY,1115 WORCESTER RD,FRAMINGHAM,"$196,768.25 "
A-1 GULF,483 CONCORD STREET,FRAMINGHAM,"$1,804,174.75 "
ALLTOWN #2704,696 COCHITUATE RD,FRAMINGHAM,"$328,711.00 "
ALLTOWN #856,116 WEST MASS PIKE,FRAMINGHAM,"$557,064.50 "
AMY'S CONVENIENT STORE,68 WATER ST,FRAMINGHAM,"$3,106,284.25 "
ANGRY HAMS GARAGE,2 BEACON ST,FRAMINGHAM,"$176,017.50 "
AUTO BRIGHT CAR CARE,105 HOLLIS ST,FRAMINGHAM,"$788,096.75 "
AV'S MARKET I,113 BEAVER ST,FRAMINGHAM,"$2,675,436.75 "
AV'S MARKET II,890 WAVERLY STREET,FRAMINGHAM,"$2,099,601.75 "
AV'S MARKET III,275 BEAVER ST,FRAMINGHAM,"$210,836.50 "
BACON'S WINE & SPIRITS,624 WAVERLY STREET,FRAMINGHAM,"$144,849.25 "
BIG TOWN PANTRY,420 FRANKLIN STREET,FRAMINGHAM,"$2,885,012.25 "
BJ'S WHOLESALE #47,26 WHITTIER ST,FRAMINGHAM,"$176,953.00 "
CENTRE MOBIL,1063 WORCESTER RD,FRAMINGHAM,"$1,127,952.00 "
COLBEA #89,543 OLD CONN PATH,FRAMINGHAM,"$11,096.50 "
COLUMBUS CLUB,11 FOUNTAIN ST,FRAMINGHAM,"$194,570.00 "
CONTI LIQUORS,409 CONCORD ST,FRAMINGHAM,"$461,202.75 "
CUMBERLAND #6723,730 COCHITUATE RD,FRAMINGHAM,"$1,190,174.75 "
DAILY MARKET,9-11 HARTFORD ST,FRAMINGHAM,"$1,226,712.50 "
DAILY MART,371 HOLLIS STREET,FRAMINGHAM,"$1,803,988.50 "
DOM'S VARIETY,269 HOLLIS ST,FRAMINGHAM,"$479,446.75 "
DOWNTOWN CONVENIENCE STORE,130 KENDALL ST,FRAMINGHAM,"$1,551,015.25 "
DRAMATIC CLUB,29 DAYTONA AVE,FRAMINGHAM,"$469,733.00 "
EL PIKANTE FOODS,530 WAVERLY STREET,FRAMINGHAM,"$101,780.25 "
EL PIKANTE FOODS,40 UNION AVENUE,FRAMINGHAM,"$213,244.50 "
EMANUEL MARKET,195 HOLLIS STREET,FRAMINGHAM,"$748,209.00 "
FIFTH AVE LIQUORS,235 OLD CONN PATH,FRAMINGHAM,"$409,903.50 "
FOOD MART LIQUOR,46 HOLLIS STREET,FRAMINGHAM,"$357,689.75 "
FRAMINGHAM CONVENIENCE,189 CONCORD STREET,FRAMINGHAM,"$715,043.50 "
FRAMINGHAM GULF,1287 WORCESTER ROAD,FRAMINGHAM,"$240,078.00 "
FRAMINGHAM LIQUORS,1 MARBLE ST,FRAMINGHAM,"$248,162.50 "
FRAMINGHAM ONE STOP MARKET,20 IRVING ST,FRAMINGHAM,"$577,735.25 "
FRAMINGHAM SHELL #75,846 CONCORD ST,FRAMINGHAM,"$424,221.25 "
FRATERNAL EAGLES#894,55 PARK ST,FRAMINGHAM,"$379,071.50 "
FRIENDLY FARMS,155 COCHITUATE RD,FRAMINGHAM,"$390,717.50 "
FRIENDLY FARMS,155 COCHITUATE RD,FRAMINGHAM,"$2,399,812.00 "
HURRICANE ENERGY,22 WAVERLY ST,FRAMINGHAM,"$836,432.75 "
IRVING STREET CONVENIENCE,296 IRVING ST,FRAMINGHAM,"$1,617,262.75 "
KARAS GAS,516 UNION AVENUE,FRAMINGHAM,"$232,571.75 "
LINCOLN LIQUORS,1 NICHOLAS RD,FRAMINGHAM,"$220,907.00 "
LODGE OF ELKS #1264,450 UNION AVE,FRAMINGHAM,"$406,645.50 "
M & M LIQUOR STORE,21 TEMPLE ST,FRAMINGHAM,"$597,967.50 "
M & S AUTO SERVICE,655 WAVERLY ST,FRAMINGHAM,"$370,958.75 "
MAKARI'S MARKET,1 HAMILTON STREET,FRAMINGHAM,"$2,775,634.25 "
MORAN'S MARKET,2 FAIRBANKS STREET,FRAMINGHAM,"$2,193,907.50 "
NECA'S BAKERY,22 IRVING ST,FRAMINGHAM,"$107,531.25 "
NEW CHEF ORIENT,1583 WORCESTER RD,FRAMINGHAM,"$226,237.00 "
NOBSCOT CAFE,847 EDGELL RD,FRAMINGHAM,"$164,897.50 "
NOBSCOT CONVENIENCE,908 EDGELL RD,FRAMINGHAM,"$2,082,095.50 "
NOBSCOT GULF,876 EDGELL ROAD,FRAMINGHAM,"$1,049,420.25 "
NOBSCOT WINE & SPIRITS,847 EDGELL RD,FRAMINGHAM,"$425,515.50 "
